length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.52359878,74826.343,20458.131,59265.362,13553.886,0,50.400121
14829.211,-1.5707963,-0.52359878,74786.459,20460.979,59222.392,13553.681,0,50.480121
14829.211,-1.5707963,-0.52359878,74804.557,20499.407,59247.143,13585.705,0,50.560121
14829.211,-1.5707963,-0.52359878,74858.639,20533.846,59302.224,13622.924,0,50.640121
14829.211,-1.5707963,-0.52359878,74883.521,20542.318,59320.188,13624.949,0,50.720121
14829.211,-1.5707963,-0.52359878,74862.415,20514.571,59286.873,13595.59,0,50.800121
14829.211,-1.5707963,-0.52359878,74828.159,20487.235,59247.91,13567.941,0,50.880121
14829.211,-1.5707963,-0.52359878,74816.016,20482.888,59248.671,13568.446,0,50.960121
14829.211,-1.5707963,-0.52359878,74849.179,20500.746,59289.101,13597.145,0,51.040121
14829.211,-1.5707963,-0.52359878,74872.937,20519.402,59314.49,13615.736,0,51.120121
14829.211,-1.5707963,-0.52359878,74854.051,20522.688,59283.506,13602.522,0,51.200121
14829.211,-1.5707963,-0.52359878,74819.58,20499.068,59246.957,13583.504,0,51.280121
14829.211,-1.5707963,-0.52359878,74817.739,20497.26,59240.834,13579.894,0,51.360121
14829.211,-1.5707963,-0.52359878,74839.675,20513.438,59273.869,13596.556,0,51.440121
14829.211,-1.5707963,-0.52359878,74855.661,20510.803,59306.258,13606.232,0,51.520121
14829.211,-1.5707963,-0.52359878,74863.177,20506.28,59300.269,13596.568,0,51.600121
14829.211,-1.5707963,-0.52359878,74831.115,20492.371,59268.247,13577.609,0,51.680121
14829.211,-1.5707963,-0.52359878,74825.884,20488.412,59263.454,13578.787,0,51.760121
14829.211,-1.5707963,-0.52359878,74855.479,20508.571,59285.445,13597.451,0,51.840121
14829.211,-1.5707963,-0.52359878,74859.096,20524.459,59289.357,13604.651,0,51.920121
14829.211,-1.5707963,-0.52359878,74835.589,20516.309,59276.768,13600.467,0,52.000121
14829.211,-1.5707963,-0.52359878,74822.529,20501.382,59258.491,13589.628,0,52.080121
14829.211,-1.5707963,-0.52359878,74839.395,20499.619,59264.141,13585.342,0,52.160121
14829.211,-1.5707963,-0.52359878,74836.534,20496.558,59282.982,13594.683,0,52.240121
14829.211,-1.5707963,-0.52359878,74857.281,20504.94,59302.454,13599.045,0,52.320121
14829.211,-1.5707963,-0.52359878,74858.608,20502.417,59291.045,13596.951,0,52.400121
14829.211,-1.5707963,-0.52359878,74837.329,20497.334,59271.225,13587.812,0,52.480121
14829.211,-1.5707963,-0.52359878,74840.206,20501.718,59262.438,13582.882,0,52.560121
14829.211,-1.5707963,-0.52359878,74837.371,20504.875,59269.849,13597.616,0,52.640121
14829.211,-1.5707963,-0.52359878,74855.553,20515.034,59284.994,13602.363,0,52.720121
14829.211,-1.5707963,-0.52359878,74855.489,20508.894,59285.143,13599.067,0,52.800121
14829.211,-1.5707963,-0.52359878,74836.581,20491.004,59270.138,13584.015,0,52.880121
14829.211,-1.5707963,-0.52359878,74839.247,20494.328,59273.133,13578.09,0,52.960121
14829.211,-1.5707963,-0.52359878,74850.741,20498.727,59285.194,13590.004,0,53.040121
14829.211,-1.5707963,-0.52359878,74855.085,20502.168,59288.77,13597.124,0,53.120121
14829.211,-1.5707963,-0.52359878,74859.185,20510.192,59282.184,13594.151,0,53.200121
14829.211,-1.5707963,-0.52359878,74836.708,20511.544,59262.541,13592.305,0,53.280121
14829.211,-1.5707963,-0.52359878,74820.355,20502.15,59266.272,13594.926,0,53.360121
14829.211,-1.5707963,-0.52359878,74837.789,20509.731,59275.135,13593.472,0,53.440121
14829.211,-1.5707963,-0.52359878,74855.789,20511.621,59285.08,13592.178,0,53.520121
14829.211,-1.5707963,-0.52359878,74843.811,20499.334,59282.542,13593.648,0,53.600121
14829.211,-1.5707963,-0.52359878,74840.415,20493.876,59277.873,13588.459,0,53.680121
14829.211,-1.5707963,-0.52359878,74852.43,20503.487,59278.592,13588.454,0,53.760121
14829.211,-1.5707963,-0.52359878,74841.097,20502.028,59285.55,13596.845,0,53.840121
14829.211,-1.5707963,-0.52359878,74856.645,20508.402,59285.197,13595.209,0,53.920121
14829.211,-1.5707963,-0.52359878,74852.424,20511.803,59269.724,13593.788,0,54.000121
14829.211,-1.5707963,-0.52359878,74823.745,20506.345,59259.549,13592.15,0,54.080121
14829.211,-1.5707963,-0.52359878,74825.977,20503.745,59266.956,13595.641,0,54.160121
14829.211,-1.5707963,-0.52359878,74851.679,20512.072,59283.129,13594.811,0,54.240121
14829.211,-1.5707963,-0.52359878,74856.839,20508.83,59291.901,13595.726,0,54.320121
14829.211,-1.5707963,-0.52359878,74836.38,20496.918,59280.755,13592.503,0,54.400121
14829.211,-1.5707963,-0.52359878,74833.143,20495.574,59272.972,13583.085,0,54.480121
14829.211,-1.5707963,-0.52359878,74839.597,20502.119,59270.121,13587.222,0,54.560121
14829.211,-1.5707963,-0.52359878,74852.038,20516.465,59280.562,13598.446,0,54.640121
14829.211,-1.5707963,-0.52359878,74837.737,20520.258,59284.909,13608.106,0,54.720121
14829.211,-1.5707963,-0.52359878,74833.945,20511.048,59272.977,13598.031,0,54.800121
14829.211,-1.5707963,-0.52359878,74841.815,20502.652,59256.403,13584.525,0,54.880121
14829.211,-1.5707963,-0.52359878,74832.575,20501.947,59266.764,13585.427,0,54.960121
14829.211,-1.5707963,-0.52359878,74838.996,20493.997,59292.126,13594.487,0,55.040121
14829.211,-1.5707963,-0.52359878,74851.332,20499.112,59296.713,13597.106,0,55.120121
14829.211,-1.5707963,-0.52359878,74850.579,20503.23,59285.877,13586.58,0,55.200121
14829.211,-1.5707963,-0.52359878,74847.095,20499.289,59272.929,13586.055,0,55.280121
14829.211,-1.5707963,-0.52359878,74833.814,20510.334,59269.426,13598.823,0,55.360121
14829.211,-1.5707963,-0.52359878,74826.404,20514.987,59261.845,13600.54,0,55.440121
14829.211,-1.5707963,-0.52359878,74850.061,20521.115,59267.535,13595.239,0,55.520121
14829.211,-1.5707963,-0.52359878,74842.52,20509.102,59277.533,13590.657,0,55.600121
14829.211,-1.5707963,-0.52359878,74837.812,20490.889,59287.781,13585.927,0,55.680121
14829.211,-1.5707963,-0.52359878,74851.629,20490.505,59288.101,13585.94,0,55.760121
14829.211,-1.5707963,-0.52359878,74854.047,20497.329,59285.946,13590.823,0,55.840121
14829.211,-1.5707963,-0.52359878,74846.211,20511.834,59275.312,13597.639,0,55.920121
14829.211,-1.5707963,-0.52359878,74831.725,20515.148,59263.991,13600.927,0,56.000121
14829.211,-1.5707963,-0.52359878,74829.602,20514.055,59255.682,13596.969,0,56.080121
14829.211,-1.5707963,-0.52359878,74854.134,20515.595,59267.819,13593.707,0,56.160121
14829.211,-1.5707963,-0.52359878,74837.923,20500.877,59285.206,13595.633,0,56.240121
14829.211,-1.5707963,-0.52359878,74837.143,20500.418,59304.354,13594.371,0,56.320121
14829.211,-1.5707963,-0.52359878,74856.439,20501.151,59288.582,13586.762,0,56.400121
14829.211,-1.5707963,-0.52359878,74844.049,20500.356,59275.745,13582.15,0,56.480121
14829.211,-1.5707963,-0.52359878,74832.891,20502.443,59268.203,13589.333,0,56.560121
14829.211,-1.5707963,-0.52359878,74831.131,20512.198,59266.321,13598.415,0,56.640121
14829.211,-1.5707963,-0.52359878,74838.915,20519.116,59265.908,13602.028,0,56.720121
14829.211,-1.5707963,-0.52359878,74849.782,20518.5,59275.091,13596.868,0,56.800121
14829.211,-1.5707963,-0.52359878,74840.15,20499.867,59276.396,13589.629,0,56.880121
14829.211,-1.5707963,-0.52359878,74833.683,20490.323,59283.044,13586.448,0,56.960121
14829.211,-1.5707963,-0.52359878,74855.81,20491.158,59280.877,13582.715,0,57.040121
14829.211,-1.5707963,-0.52359878,74854.548,20497.305,59285.509,13588.879,0,57.120121
14829.211,-1.5707963,-0.52359878,74847.339,20508.633,59284.924,13599.222,0,57.200121
14829.211,-1.5707963,-0.52359878,74833.982,20512.498,59274.13,13601.221,0,57.280121
14829.211,-1.5707963,-0.52359878,74835.692,20513.856,59254.347,13592.107,0,57.360121
14829.211,-1.5707963,-0.52359878,74854.05,20513.414,59263.356,13591.334,0,57.440121
14829.211,-1.5707963,-0.52359878,74829.322,20497.037,59283.571,13593.873,0,57.520121
14829.211,-1.5707963,-0.52359878,74850.939,20501.512,59306.007,13594.673,0,57.600121
14829.211,-1.5707963,-0.52359878,74863.617,20497.836,59293.33,13589.315,0,57.680121
14829.211,-1.5707963,-0.52359878,74847.891,20499.379,59275.215,13580.984,0,57.760121
14829.211,-1.5707963,-0.52359878,74837.527,20502.792,59265.233,13592.172,0,57.840121
14829.211,-1.5707963,-0.52359878,74834.59,20516.405,59271.236,13604.216,0,57.920121
14829.211,-1.5707963,-0.52359878,74831.956,20521.32,59270.241,13602.843,0,58.000121
14829.211,-1.5707963,-0.52359878,74849.006,20517.79,59268.885,13596.664,0,58.080121
14829.211,-1.5707963,-0.52359878,74835.886,20503.224,59275.088,13587.551,0,58.160121
14829.211,-1.5707963,-0.52359878,74831.306,20491.873,59284.793,13586.517,0,58.240121
14829.211,-1.5707963,-0.52359878,74851.728,20491.453,59287.823,13588.027,0,58.320121
14829.211,-1.5707963,-0.52359878,74855.66,20500.861,59291.761,13591.306,0,58.400121
14829.211,-1.5707963,-0.52359878,74855.052,20508.082,59284.154,13595.116,0,58.480121
14829.211,-1.5707963,-0.52359878,74831.533,20509.815,59268.636,13597.47,0,58.560121
14829.211,-1.5707963,-0.52359878,74831.521,20511.936,59256.402,13593.309,0,58.640121
14829.211,-1.5707963,-0.52359878,74851.554,20515.003,59264.961,13592.937,0,58.720121
14829.211,-1.5707963,-0.52359878,74844.277,20501.893,59278.702,13593.587,0,58.800121
14829.211,-1.5707963,-0.52359878,74839.643,20500.705,59299.392,13595.645,0,58.880121
14829.211,-1.5707963,-0.52359878,74859.221,20497.893,59293.723,13589.914,0,58.960121
14829.211,-1.5707963,-0.52359878,74847.239,20493.395,59272.395,13578.087,0,59.040121
14829.211,-1.5707963,-0.52359878,74840.494,20499.336,59274.364,13589.547,0,59.120121
14829.211,-1.5707963,-0.52359878,74837.968,20514.874,59276.402,13604.05,0,59.200121
14829.211,-1.5707963,-0.52359878,74827.635,20520.206,59267.139,13602.265,0,59.280121
14829.211,-1.5707963,-0.52359878,74849.595,20520.708,59267.481,13595.085,0,59.360121
14829.211,-1.5707963,-0.52359878,74837.588,20501.669,59272.899,13587.531,0,59.440121
14829.211,-1.5707963,-0.52359878,74832.948,20489.537,59282.288,13584.26,0,59.520121
14829.211,-1.5707963,-0.52359878,74855.446,20490.982,59282.375,13584.95,0,59.600121
14829.211,-1.5707963,-0.52359878,74855.658,20501.517,59291.114,13591.517,0,59.680121
14829.211,-1.5707963,-0.52359878,74847.309,20508.516,59285.058,13599.205,0,59.760121
14829.211,-1.5707963,-0.52359878,74831.635,20510.821,59269.464,13598.62,0,59.840121
14829.211,-1.5707963,-0.52359878,74830.923,20513.334,59255.253,13592.648,0,59.920121
14829.211,-1.5707963,-0.52359878,74854.818,20514.083,59264.905,13592.286,-1.65E-06,60.000121
14829.211,-1.5707963,-0.52359878,74835.821,20499.271,59284.873,13593.562,-0.72025092,60.080121
14829.211,-1.5707963,-0.52359878,74862.256,20494.513,59309.933,13593.688,-2.8689628,60.160121
14829.211,-1.5707963,-0.52359878,74868.876,20481.512,59311.501,13582.733,-6.4346172,60.240121
14829.211,-1.5707963,-0.52359878,74858.186,20464.019,59305.714,13569.003,-11.405694,60.320121
14829.211,-1.5707963,-0.52359878,74878.761,20459.941,59305.974,13560.187,-17.770674,60.400121
14829.211,-1.5707963,-0.52359878,74884.799,20463.987,59332.082,13566.008,-25.518036,60.480121
14829.211,-1.5707963,-0.52359878,74916.031,20461.792,59367.703,13566.753,-34.636261,60.560121
14829.211,-1.5707963,-0.52359878,74937.241,20437.759,59383.848,13549.336,-45.113828,60.640121
14829.211,-1.5707963,-0.52359878,74934.338,20393.887,59396.365,13518.594,-56.939218,60.720121
14829.211,-1.5707963,-0.52359878,74963.498,20349.051,59420.597,13489.563,-70.10091,60.800121
14829.211,-1.5707963,-0.52359878,75006.448,20325,59478.451,13477.041,-84.587385,60.880121
14829.211,-1.5707963,-0.52359878,75061.601,20308.696,59543.068,13473.337,-100.38712,60.960121
14829.211,-1.5707963,-0.52359878,75085.389,20274.85,59573.163,13458.079,-117.4886,61.040121
14829.211,-1.5707963,-0.52359878,75093.672,20237.668,59587.001,13425.615,-135.88031,61.120121
14829.211,-1.5707963,-0.52359878,75108.258,20188.942,59608.312,13386.264,-155.55071,61.200121
14829.211,-1.5707963,-0.52359878,75159.691,20155.936,59669.683,13372.109,-176.4883,61.280121
14829.211,-1.5707963,-0.52359878,75225.194,20122.291,59752.24,13357.192,-198.68155,61.360121
14829.211,-1.5707963,-0.52359878,75285.027,20072.779,59820.738,13326.704,-222.11894,61.440121
14829.211,-1.5707963,-0.52359878,75316.631,20006.179,59864.982,13282.789,-246.78896,61.520121
14829.211,-1.5707963,-0.52359878,75350.299,19946.408,59906.449,13240.628,-272.68008,61.600121
14829.211,-1.5707963,-0.52359878,75406.869,19894.697,59973.643,13212.025,-299.78078,61.680121
14829.211,-1.5707963,-0.52359878,75472.827,19861.612,60061.086,13192.198,-328.07954,61.760121
14829.211,-1.5707963,-0.52359878,75531.114,19812.801,60131.81,13165.264,-357.56485,61.840121
14829.211,-1.5707963,-0.52359878,75564.407,19743.369,60180.269,13115.891,-388.22518,61.920121
14829.211,-1.5707963,-0.52359878,75620.037,19667.826,60240.922,13061.011,-420.04901,62.000121
14829.211,-1.5707963,-0.52359878,75693.975,19586.773,60328.29,13015.401,-453.02482,62.080121
14829.211,-1.5707963,-0.52359878,75770.075,19525.152,60436.242,12983.827,-487.1411,62.160121
14829.211,-1.5707963,-0.52359878,75856.998,19467.816,60537.609,12951.072,-522.38632,62.240121
14829.211,-1.5707963,-0.52359878,75910.11,19393.363,60602.568,12901.475,-558.74896,62.320121
14829.211,-1.5707963,-0.52359878,75952.347,19311.641,60657.832,12844.467,-596.2175,62.400121
14829.211,-1.5707963,-0.52359878,76016.635,19237.446,60734.012,12792.749,-634.78043,62.480121
14829.211,-1.5707963,-0.52359878,76103.213,19165.869,60846.089,12749.176,-674.42622,62.560121
14829.211,-1.5707963,-0.52359878,76203.177,19087.111,60972.996,12709.775,-715.14335,62.640121
14829.211,-1.5707963,-0.52359878,76285.528,18996.503,61085.563,12657.062,-756.9203,62.720121
14829.211,-1.5707963,-0.52359878,76362.282,18905.155,61169.098,12592.653,-799.74556,62.800121
14829.211,-1.5707963,-0.52359878,76423.639,18811.347,61249.789,12529.674,-843.6076,62.880121
14829.211,-1.5707963,-0.52359878,76506.46,18734.499,61348.946,12477.199,-888.4949,62.960121
14829.211,-1.5707963,-0.52359878,76599.569,18655.026,61473.935,12434.418,-934.39595,63.040121
14829.211,-1.5707963,-0.52359878,76700.561,18563.156,61603.061,12383.177,-981.29921,63.120121
14829.211,-1.5707963,-0.52359878,76791.13,18464.213,61716.557,12320.486,-1029.1932,63.200121
14829.211,-1.5707963,-0.52359878,76869.416,18352.299,61812.306,12242.778,-1078.0663,63.280121
14829.211,-1.5707963,-0.52359878,76963.563,18246.355,61922.647,12170.048,-1127.9071,63.360121
14829.211,-1.5707963,-0.52359878,77053.242,18148.744,62044.813,12112.408,-1178.7041,63.440121
14829.211,-1.5707963,-0.52359878,77164.431,18058.247,62194.486,12062.648,-1230.4457,63.520121
14829.211,-1.5707963,-0.52359878,77268.543,17963.116,62320.528,12001.427,-1283.1204,63.600121
14829.211,-1.5707963,-0.52359878,77354.866,17853.996,62427.423,11928.8,-1336.7166,63.680121
14829.211,-1.5707963,-0.52359878,77449.822,17737.805,62529.64,11847.912,-1391.223,63.760121
14829.211,-1.5707963,-0.52359878,77548.979,17617.319,62667.471,11773.146,-1446.6278,63.840121
14829.211,-1.5707963,-0.52359878,77660.267,17505.478,62823.985,11708.674,-1502.9197,63.920121
14829.211,-1.5707963,-0.52359878,77784.201,17403.287,62978.308,11644.644,-1560.0871,64.000121
14829.211,-1.5707963,-0.52359878,77896.561,17290.331,63115.833,11574.557,-1618.1185,64.080121
14829.211,-1.5707963,-0.52359878,77990.605,17171.831,63234.772,11498.82,-1677.0023,64.160121
14829.211,-1.5707963,-0.52359878,78086.224,17052.222,63354.005,11414.815,-1736.7271,64.240121
14829.211,-1.5707963,-0.52359878,78215.243,16938.346,63498.589,11337.663,-1797.2813,64.320121
14829.211,-1.5707963,-0.52359878,78330.946,16813.791,63667.574,11267.173,-1858.6534,64.400121
14829.211,-1.5707963,-0.52359878,78465.327,16686.056,63831.759,11190.339,-1920.8319,64.480121
14829.211,-1.5707963,-0.52359878,78579.334,16565.467,63988.822,11110.156,-1983.8053,64.560121
14829.211,-1.5707963,-0.52359878,78688.021,16436.034,64110.87,11024.909,-2047.562,64.640121
14829.211,-1.5707963,-0.52359878,78795.691,16312.665,64239.012,10941.978,-2112.0905,64.720121
14829.211,-1.5707963,-0.52359878,78907.437,16188.266,64394.786,10861.423,-2177.3793,64.800121
14829.211,-1.5707963,-0.52359878,79046.635,16056.645,64574.033,10782.474,-2243.4169,64.880121
14829.211,-1.5707963,-0.52359878,79200.439,15926.942,64761.513,10700.257,-2310.1918,64.960121
14829.211,-1.5707963,-0.52359878,79320.834,15791.206,64919.101,10613.029,-2377.6924,65.040121
14829.211,-1.5707963,-0.52359878,79431.091,15649.256,65065.096,10519.479,-2445.9072,65.120121
14829.211,-1.5707963,-0.52359878,79529.191,15512.263,65199.325,10424.323,-2514.8248,65.200121
14829.211,-1.5707963,-0.52359878,79667.789,15382.796,65355.531,10341.153,-2584.4335,65.280121
14829.211,-1.5707963,-0.52359878,79816.169,15251.07,65547.833,10259.096,-2654.7219,65.360121
14829.211,-1.5707963,-0.52359878,79966.766,15111.719,65742.799,10170.977,-2725.6784,65.440121
14829.211,-1.5707963,-0.52359878,80102.402,14965.006,65920.381,10077.758,-2797.2915,65.520121
14829.211,-1.5707963,-0.52359878,80217.488,14814.224,66084.086,9980.287,-2869.5498,65.600121
14829.211,-1.5707963,-0.52359878,80341.491,14672.26,66232.887,9884.5986,-2942.4416,65.680121
14829.211,-1.5707963,-0.52359878,80468.118,14534.455,66390.061,9790.7138,-3015.9555,65.760121
14829.211,-1.5707963,-0.52359878,80603.438,14397.225,66572.712,9698.8934,-3090.0799,65.840121
14829.211,-1.5707963,-0.52359878,80765.37,14251.85,66775.931,9610.385,-3164.8034,65.920121
14829.211,-1.5707963,-0.52359878,80919.764,14097.609,66977.542,9510.2437,-3240.1143,66.000121
14829.211,-1.5707963,-0.52359878,81057.771,13942.763,67160.697,9409.187,-3316.0013,66.080121
14829.211,-1.5707963,-0.52359878,81177.496,13791.452,67316.635,9309.2266,-3392.4527,66.160121
14829.211,-1.5707963,-0.52359878,81310.053,13647.69,67470.586,9210.1972,-3469.457,66.240121
14829.211,-1.5707963,-0.52359878,81441.258,13502.129,67658.835,9116.5616,-3547.0028,66.320121
14829.211,-1.5707963,-0.52359878,81604.095,13349.945,67872.897,9017.625,-3625.0785,66.400121
14829.211,-1.5707963,-0.52359878,81777.032,13193.177,68085.47,8917.0035,-3703.6725,66.480121
14829.211,-1.5707963,-0.52359878,81922.34,13033.511,68280.379,8813.9182,-3782.7735,66.560121
14829.211,-1.5707963,-0.52359878,82052.14,12881.91,68448.523,8707.8105,-3862.3697,66.640121
14829.211,-1.5707963,-0.52359878,82187.397,12726.179,68607.205,8603.7644,-3942.4498,66.720121
14829.211,-1.5707963,-0.52359878,82327.698,12566.994,68786.309,8496.4816,-4023.0022,66.800121
14829.211,-1.5707963,-0.52359878,82489.178,12407.685,69009.989,8390.8323,-4104.0154,66.880121
14829.211,-1.5707963,-0.52359878,82656.529,12244.383,69229.114,8288.8049,-4185.4778,66.960121
14829.211,-1.5707963,-0.52359878,82818.218,12090.815,69442.195,8189.3671,-4267.378,67.040121
14829.211,-1.5707963,-0.52359878,82961.306,11942.07,69627.561,8088.7328,-4349.7044,67.120121
14829.211,-1.5707963,-0.52359878,83089.339,11779.858,69805.408,7980.1526,-4432.4455,67.200121
14829.211,-1.5707963,-0.52359878,83227.933,11605.87,69993.578,7861.0286,-4515.5897,67.280121
14829.211,-1.5707963,-0.52359878,83407.142,11436.568,70204.721,7746.5152,-4599.1257,67.360121
14829.211,-1.5707963,-0.52359878,83557.844,11275.543,70411.739,7636.795,-4683.0418,67.440121
14829.211,-1.5707963,-0.52359878,83702.923,11120.585,70620.567,7540.5753,-4767.3265,67.520121
14829.211,-1.5707963,-0.52359878,83864.855,10966.052,70823.151,7436.3149,-4851.9683,67.600121
14829.211,-1.5707963,-0.52359878,84032.933,10802.423,71032.787,7325.0222,-4936.9557,67.680121
14829.211,-1.5707963,-0.52359878,84192.782,10621.255,71240.346,7204.3074,-5022.2771,67.760121
14829.211,-1.5707963,-0.52359878,84333.918,10451.242,71443.025,7088.5689,-5107.9211,67.840121
14829.211,-1.5707963,-0.52359878,84489.899,10292.238,71636.443,6976.5301,-5193.8762,67.920121
14829.211,-1.5707963,-0.52359878,84636.783,10128.192,71827.777,6868.6297,-5280.1307,68.000121
14829.211,-1.5707963,-0.52359878,84802.412,9963.1864,72050.807,6753.6149,-5366.6732,68.080121
14829.211,-1.5707963,-0.52359878,84970.925,9786.6272,72272.555,6636.2704,-5453.4922,68.160121
14829.211,-1.5707963,-0.52359878,85126.211,9617.1776,72500.174,6527.6457,-5540.5761,68.240121
14829.211,-1.5707963,-0.52359878,85294.619,9459.9122,72697.155,6412.817,-5627.9134,68.320121
14829.211,-1.5707963,-0.52359878,85446.303,9295.833,72905.37,6304.2032,-5715.4926,68.400121
14829.211,-1.5707963,-0.52359878,85592.807,9117.7601,73120.867,6186.5199,-5803.3023,68.480121
14829.211,-1.5707963,-0.52359878,85761.612,8943.4677,73321.272,6058.3562,-5891.3307,68.560121
14829.211,-1.5707963,-0.52359878,85903.982,8768.3458,73538.3,5944.9757,-5979.5666,68.640121
14829.211,-1.5707963,-0.52359878,86073.595,8607.4672,73747.31,5832.5064,-6067.9982,68.720121
14829.211,-1.5707963,-0.52359878,86255.791,8444.1852,73975.688,5720.1682,-6156.6142,68.800121
14829.211,-1.5707963,-0.52359878,86402.425,8267.2418,74208.535,5605.7383,-6245.4029,68.880121
14829.211,-1.5707963,-0.52359878,86587.89,8100.1832,74424.781,5486.5912,-6334.3529,68.960121
14829.211,-1.5707963,-0.52359878,86747.058,7931.5047,74635.623,5368.2536,-6423.4526,69.040121
14829.211,-1.5707963,-0.52359878,86880.729,7754.6235,74848.757,5253.5579,-6512.6906,69.120121
14829.211,-1.5707963,-0.52359878,87059.919,7583.8809,75048.429,5125.2544,-6602.0553,69.200121
14829.211,-1.5707963,-0.52359878,87211.439,7404.6373,75264.105,5005.362,-6691.5351,69.280121
14829.211,-1.5707963,-0.52359878,87351.386,7234.959,75482.859,4889.1919,-6781.1186,69.360121
14829.211,-1.5707963,-0.52359878,87531.57,7065.5806,75694.834,4770.7793,-6870.7943,69.440121
14829.211,-1.5707963,-0.52359878,87691.831,6891.9884,75911.744,4647.6461,-6960.5505,69.520121
14829.211,-1.5707963,-0.52359878,87853.503,6719.3284,76151.233,4532.7693,-7050.3759,69.600121
14829.211,-1.5707963,-0.52359878,88016.442,6554.269,76367.42,4414.4078,-7140.2589,69.680121
14829.211,-1.5707963,-0.52359878,88191.243,6388.0902,76588.71,4296.1443,-7230.1879,69.760121
14829.211,-1.5707963,-0.52359878,88356.12,6210.9886,76831.295,4180.1758,-7320.1515,69.840121
14829.211,-1.5707963,-0.52359878,88526.684,6043.0474,77055.195,4059.8926,-7410.138,69.920121
14829.211,-1.5707963,-0.52359878,88702.162,5873.1287,77262.764,3939.6462,-7500.1361,70.000121
14829.211,-1.5707963,-0.52359878,88850.594,5698.8274,77488.459,3818.8511,-7590.1342,70.080121
14829.211,-1.5707963,-0.52359878,89001.034,5521.9816,77704.249,3695.6066,-7680.1207,70.160121
14829.211,-1.5707963,-0.52359878,89152.697,5352.2657,77906.163,3576.0651,-7770.0842,70.240121
14829.211,-1.5707963,-0.52359878,89315.51,5179.76,78103.356,3449.4655,-7860.0131,70.320121
14829.211,-1.5707963,-0.52359878,89461.778,5000.8505,78319.945,3325.6468,-7949.8959,70.400121
14829.211,-1.5707963,-0.52359878,89610.83,4830.7173,78539.589,3206.4549,-8039.7211,70.480121
14829.211,-1.5707963,-0.52359878,89772.54,4666.6216,78754.468,3087.8973,-8129.4771,70.560121
14829.211,-1.5707963,-0.52359878,89945.717,4492.8194,78975.714,2964.2245,-8219.1525,70.640121
14829.211,-1.5707963,-0.52359878,90090.663,4320.946,79209.877,2847.3586,-8308.7357,70.720121
14829.211,-1.5707963,-0.52359878,90263.19,4158.0025,79431.51,2731.4311,-8398.2153,70.800121
14829.211,-1.5707963,-0.52359878,90442.083,3986.2027,79655.439,2608.43,-8487.5796,70.880121
14829.211,-1.5707963,-0.52359878,90604.643,3816.2434,79893.401,2489.3731,-8576.8171,70.960121
14829.211,-1.5707963,-0.52359878,90771.427,3655.6048,80100.987,2371.6109,-8665.9164,71.040121
14829.211,-1.5707963,-0.52359878,90918.736,3480.5013,80336.17,2253.2565,-8754.8659,71.120121
14829.211,-1.5707963,-0.52359878,91085.484,3312.9602,80556.471,2133.3395,-8843.6542,71.200121
14829.211,-1.5707963,-0.52359878,91250.339,3149.3835,80767.921,2015.9966,-8932.2696,71.280121
14829.211,-1.5707963,-0.52359878,91404.315,2979.5106,81003.324,1897.2786,-9020.7006,71.360121
14829.211,-1.5707963,-0.52359878,91564.416,2814.6499,81217.979,1779.5757,-9108.9359,71.440121
14829.211,-1.5707963,-0.52359878,91727.108,2647.0237,81424.859,1659.8914,-9196.9637,71.520121
14829.211,-1.5707963,-0.52359878,91877.705,2476.7337,81644.061,1540.0727,-9284.7726,71.600121
14829.211,-1.5707963,-0.52359878,92042.975,2315.5874,81841.625,1423.1896,-9372.3512,71.680121
14829.211,-1.5707963,-0.52359878,92184.607,2143.7275,82063.038,1303.9218,-9459.6877,71.760121
14829.211,-1.5707963,-0.52359878,92347.566,1981.2016,82271.942,1188.4547,-9546.7709,71.840121
14829.211,-1.5707963,-0.52359878,92499.93,1815.0386,82483.036,1071.2717,-9633.589,71.920121
14829.211,-1.5707963,-0.52359878,92648.86,1649.4138,82698.866,957.21518,-9720.1307,72.000121
14829.211,-1.5707963,-0.52359878,92808.547,1483.9633,82909.84,841.9013,-9806.3843,72.080121
14829.211,-1.5707963,-0.52359878,92975.932,1321.0783,83117.017,728.45656,-9892.3384,72.160121
14829.211,-1.5707963,-0.52359878,93127.149,1154.7087,83325.501,616.00522,-9977.9815,72.240121
14829.211,-1.5707963,-0.52359878,93280.441,990.32648,83531.71,506.19117,-10063.302,72.320121
14829.211,-1.5707963,-0.52359878,93440.698,823.5816,83727.944,395.50163,-10148.288,72.400121
14829.211,-1.5707963,-0.52359878,93590.316,657.86993,83929.484,289.57618,-10232.929,72.480121
14829.211,-1.5707963,-0.52359878,93739.647,489.0952,84119.54,187.1959,-10317.213,72.560121
14829.211,-1.5707963,-0.52359878,93905.1,319.73944,84305.947,92.666162,-10401.128,72.640121
14829.211,-1.5707963,-0.52359878,94070.857,150.42835,84461.41,32.991569,-10484.662,72.720121
14829.211,-1.5707963,-0.52359878,94216.694,41.962633,84552.337,6.9087588,-10567.805,72.800121
14829.211,-1.5707963,-0.52359878,94295.064,0,84619.758,0,-10650.545,72.880121
14829.211,-1.5707963,-0.52359878,94319.911,0,84708.041,0,-10732.87,72.960121
14829.211,-1.5707963,-0.52359878,94355.49,0,84778.797,0,-10814.769,73.040121
