length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.78539816,66121.945,30331.572,51045.931,21065.985,0,50.160121
14829.211,-1.5707963,-0.78539816,66100.723,30312.042,51008.515,21039.616,0,50.240121
14829.211,-1.5707963,-0.78539816,65998.867,30189.237,50923.717,20944.839,0,50.320121
14829.211,-1.5707963,-0.78539816,65958.594,30131.865,50887.808,20893.476,0,50.400121
14829.211,-1.5707963,-0.78539816,66042.993,30184.938,50971.167,20952.864,0,50.480121
14829.211,-1.5707963,-0.78539816,66142.243,30273.543,51066.747,21026.23,0,50.560121
14829.211,-1.5707963,-0.78539816,66128.927,30270.181,51050.11,21018.313,0,50.640121
14829.211,-1.5707963,-0.78539816,66026.264,30195.03,50942.552,20946.493,0,50.720121
14829.211,-1.5707963,-0.78539816,65968.688,30152.219,50891.239,20912.268,0,50.800121
14829.211,-1.5707963,-0.78539816,66024.516,30200.185,50958.596,20954.581,0,50.880121
14829.211,-1.5707963,-0.78539816,66111.008,30258.357,51036.224,21013.336,0,50.960121
14829.211,-1.5707963,-0.78539816,66121.736,30266.772,51036.931,21011.02,0,51.040121
14829.211,-1.5707963,-0.78539816,66043.988,30207.23,50962.43,20955.686,0,51.120121
14829.211,-1.5707963,-0.78539816,65987.44,30164.102,50907.79,20920.368,0,51.200121
14829.211,-1.5707963,-0.78539816,66023.274,30193.705,50953.187,20950.168,0,51.280121
14829.211,-1.5707963,-0.78539816,66102.942,30251.588,51025.572,21005.427,0,51.360121
14829.211,-1.5707963,-0.78539816,66109.182,30257.3,51032.57,21005.577,0,51.440121
14829.211,-1.5707963,-0.78539816,66050.691,30213.645,50972.289,20963.593,0,51.520121
14829.211,-1.5707963,-0.78539816,66003.63,30174.789,50919.224,20927.479,0,51.600121
14829.211,-1.5707963,-0.78539816,66023.866,30188.233,50946.858,20946.833,0,51.680121
14829.211,-1.5707963,-0.78539816,66085.427,30240.448,51011.927,20991.702,0,51.760121
14829.211,-1.5707963,-0.78539816,66106.068,30255.267,51027.684,21006.232,0,51.840121
14829.211,-1.5707963,-0.78539816,66057.681,30216.752,50980.593,20967.553,0,51.920121
14829.211,-1.5707963,-0.78539816,66008.789,30178.263,50930.85,20933.071,0,52.000121
14829.211,-1.5707963,-0.78539816,66025.957,30188.989,50948.053,20947.071,0,52.080121
14829.211,-1.5707963,-0.78539816,66084.265,30234.665,51010.083,20988.237,0,52.160121
14829.211,-1.5707963,-0.78539816,66102.68,30248.699,51024.206,21002.303,0,52.240121
14829.211,-1.5707963,-0.78539816,66059.245,30216.958,50978.704,20967.458,0,52.320121
14829.211,-1.5707963,-0.78539816,66009.658,30180.949,50928.177,20938.65,0,52.400121
14829.211,-1.5707963,-0.78539816,66025.324,30192.413,50946.521,20947.393,0,52.480121
14829.211,-1.5707963,-0.78539816,66074.329,30233.291,51000.247,20984.493,0,52.560121
14829.211,-1.5707963,-0.78539816,66103.466,30254.407,51024.454,21001.15,0,52.640121
14829.211,-1.5707963,-0.78539816,66058.676,30226.305,50990.715,20975.813,0,52.720121
14829.211,-1.5707963,-0.78539816,66019.331,30190.1,50937.137,20940.959,0,52.800121
14829.211,-1.5707963,-0.78539816,66020.966,30191.356,50939.058,20944.18,0,52.880121
14829.211,-1.5707963,-0.78539816,66059.721,30227.135,50992.561,20977.097,0,52.960121
14829.211,-1.5707963,-0.78539816,66102.119,30248.419,51023.889,21002.182,0,53.040121
14829.211,-1.5707963,-0.78539816,66082.416,30230.444,51001.671,20982.236,0,53.120121
14829.211,-1.5707963,-0.78539816,66026.652,30189.14,50947.818,20946.66,0,53.200121
14829.211,-1.5707963,-0.78539816,66019.813,30186.026,50938.005,20937.901,0,53.280121
14829.211,-1.5707963,-0.78539816,66055.998,30215.88,50979.78,20967.247,0,53.360121
14829.211,-1.5707963,-0.78539816,66099.119,30245.794,51018.156,20999.881,0,53.440121
14829.211,-1.5707963,-0.78539816,66085.363,30240.876,51007.704,20989.367,0,53.520121
14829.211,-1.5707963,-0.78539816,66041.769,30204.319,50965.025,20956.166,0,53.600121
14829.211,-1.5707963,-0.78539816,66010.53,30186.02,50935.341,20939.526,0,53.680121
14829.211,-1.5707963,-0.78539816,66031.84,30201.325,50955.553,20953.209,0,53.760121
14829.211,-1.5707963,-0.78539816,66081.178,30233.051,51003.478,20984.376,0,53.840121
14829.211,-1.5707963,-0.78539816,66099.091,30246.585,51018.349,21000.662,0,53.920121
14829.211,-1.5707963,-0.78539816,66060.595,30227.983,50993.197,20977.711,0,54.000121
14829.211,-1.5707963,-0.78539816,66026.827,30195.321,50947.469,20949.581,0,54.080121
14829.211,-1.5707963,-0.78539816,66020.744,30187.958,50938.028,20940.838,0,54.160121
14829.211,-1.5707963,-0.78539816,66048.147,30213.127,50971.779,20964.238,0,54.240121
14829.211,-1.5707963,-0.78539816,66087.403,30242.204,51010.174,20992.778,0,54.320121
14829.211,-1.5707963,-0.78539816,66088.519,30243.084,51014.497,20993.791,0,54.400121
14829.211,-1.5707963,-0.78539816,66048.486,30215.542,50975.404,20966.524,0,54.480121
14829.211,-1.5707963,-0.78539816,66023.052,30188.962,50943.779,20944.084,0,54.560121
14829.211,-1.5707963,-0.78539816,66027.502,30192.307,50948.163,20949.033,0,54.640121
14829.211,-1.5707963,-0.78539816,66063.391,30221.54,50992.764,20976.126,0,54.720121
14829.211,-1.5707963,-0.78539816,66090.36,30243.903,51016.931,20996.876,0,54.800121
14829.211,-1.5707963,-0.78539816,66082.255,30230.507,51002.861,20983.137,0,54.880121
14829.211,-1.5707963,-0.78539816,66031.308,30197.97,50957.128,20955.474,0,54.960121
14829.211,-1.5707963,-0.78539816,66022.213,30187.748,50940.592,20941.508,0,55.040121
14829.211,-1.5707963,-0.78539816,66048.335,30207.853,50970.314,20962.559,0,55.120121
14829.211,-1.5707963,-0.78539816,66078.458,30240.274,51005.735,20987.783,0,55.200121
14829.211,-1.5707963,-0.78539816,66081.61,30243.021,51008.444,20990.019,0,55.280121
14829.211,-1.5707963,-0.78539816,66061.731,30218.564,50982.199,20969.648,0,55.360121
14829.211,-1.5707963,-0.78539816,66026.692,30194.827,50946.079,20946.496,0,55.440121
14829.211,-1.5707963,-0.78539816,66026.649,30192.284,50947.433,20949.015,0,55.520121
14829.211,-1.5707963,-0.78539816,66059.222,30218.412,50983.844,20972.006,0,55.600121
14829.211,-1.5707963,-0.78539816,66087.344,30238.893,51018.565,20995.477,0,55.680121
14829.211,-1.5707963,-0.78539816,66074.512,30226.954,51003.721,20985.122,0,55.760121
14829.211,-1.5707963,-0.78539816,66035.924,30197.274,50961.224,20953.089,0,55.840121
14829.211,-1.5707963,-0.78539816,66026.76,30187.966,50947.752,20943.741,0,55.920121
14829.211,-1.5707963,-0.78539816,66059.323,30212.275,50978.643,20967.269,0,56.000121
14829.211,-1.5707963,-0.78539816,66092.195,30241.292,51013.203,20989.434,0,56.080121
14829.211,-1.5707963,-0.78539816,66086.781,30230.21,51009.939,20990.509,0,56.160121
14829.211,-1.5707963,-0.78539816,66041.191,30200.473,50970.285,20958.613,0,56.240121
14829.211,-1.5707963,-0.78539816,66024.872,30185.637,50946.67,20942.193,0,56.320121
14829.211,-1.5707963,-0.78539816,66044.289,30203.158,50972.692,20960.635,0,56.400121
14829.211,-1.5707963,-0.78539816,66088.17,30230.957,51010.256,20990.556,0,56.480121
14829.211,-1.5707963,-0.78539816,66084.629,30231.42,51014.41,20991.921,0,56.560121
14829.211,-1.5707963,-0.78539816,66048.8,30200.223,50972.789,20959.464,0,56.640121
14829.211,-1.5707963,-0.78539816,66020.306,30185.622,50948.712,20942.379,0,56.720121
14829.211,-1.5707963,-0.78539816,66060.967,30210.068,50979.952,20961.684,0,56.800121
14829.211,-1.5707963,-0.78539816,66087.247,30233.127,51018.55,20996.393,0,56.880121
14829.211,-1.5707963,-0.78539816,66079.248,30226.829,51006.852,20984.423,0,56.960121
14829.211,-1.5707963,-0.78539816,66035.941,30196.497,50961.978,20949.262,0,57.040121
14829.211,-1.5707963,-0.78539816,66028.382,30187.78,50952.207,20943.698,0,57.120121
14829.211,-1.5707963,-0.78539816,66064.115,30216.781,50984.051,20971.752,0,57.200121
14829.211,-1.5707963,-0.78539816,66081.04,30241.702,51011.525,20989.378,0,57.280121
14829.211,-1.5707963,-0.78539816,66065.96,30230.845,50987.121,20973.179,0,57.360121
14829.211,-1.5707963,-0.78539816,66022.944,30204.993,50941.218,20950.087,0,57.440121
14829.211,-1.5707963,-0.78539816,66023.973,30207.128,50943.694,20954.707,0,57.520121
14829.211,-1.5707963,-0.78539816,66061.981,30232.789,50992.328,20987.651,0,57.600121
14829.211,-1.5707963,-0.78539816,66089.441,30256.407,51008.275,20998.324,0,57.680121
14829.211,-1.5707963,-0.78539816,66048.465,30228.727,50967.642,20970.518,0,57.760121
14829.211,-1.5707963,-0.78539816,66008.721,30195.778,50937.323,20947.932,0,57.840121
14829.211,-1.5707963,-0.78539816,66043.714,30207.269,50954.196,20954.308,0,57.920121
14829.211,-1.5707963,-0.78539816,66083.28,30233.449,51006.063,20985.264,0,58.000121
14829.211,-1.5707963,-0.78539816,66091.567,30235.007,51010.702,20990.446,0,58.080121
14829.211,-1.5707963,-0.78539816,66048.821,30199.688,50973.231,20959.303,0,58.160121
14829.211,-1.5707963,-0.78539816,66021.637,30177.598,50948.148,20938.359,0,58.240121
14829.211,-1.5707963,-0.78539816,66044.288,30200.57,50981.287,20958.525,0,58.320121
14829.211,-1.5707963,-0.78539816,66086.652,30231.36,51019.556,20992.192,0,58.400121
14829.211,-1.5707963,-0.78539816,66086.626,30224.736,51010.023,20986.163,0,58.480121
14829.211,-1.5707963,-0.78539816,66043.73,30199.747,50961.882,20949.364,0,58.560121
14829.211,-1.5707963,-0.78539816,66023.029,30188.344,50936.88,20939.155,0,58.640121
14829.211,-1.5707963,-0.78539816,66044.076,30218.105,50975.822,20971.344,0,58.720121
14829.211,-1.5707963,-0.78539816,66082.915,30247.342,51009.56,20995.387,0,58.800121
14829.211,-1.5707963,-0.78539816,66076.051,30242.163,50985.872,20985.28,0,58.880121
14829.211,-1.5707963,-0.78539816,66025.592,30208.914,50944.023,20957.344,0,58.960121
14829.211,-1.5707963,-0.78539816,66019.268,30203.636,50936.334,20949.727,0,59.040121
14829.211,-1.5707963,-0.78539816,66057.087,30230.961,50974.588,20977.552,0,59.120121
14829.211,-1.5707963,-0.78539816,66086.688,30248.063,51008.087,20996.64,0,59.200121
14829.211,-1.5707963,-0.78539816,66065.163,30231.244,50987.816,20978.069,0,59.280121
14829.211,-1.5707963,-0.78539816,66025.624,30193.011,50947.861,20948.571,0,59.360121
14829.211,-1.5707963,-0.78539816,66028.907,30190.445,50948.809,20943.437,0,59.440121
14829.211,-1.5707963,-0.78539816,66070.542,30218.101,50991.363,20972.141,0,59.520121
14829.211,-1.5707963,-0.78539816,66098.185,30240.439,51018.01,20994.103,0,59.600121
14829.211,-1.5707963,-0.78539816,66071.822,30217.069,50997.92,20978.494,0,59.680121
14829.211,-1.5707963,-0.78539816,66024.544,30187.335,50954.5,20945.104,0,59.760121
14829.211,-1.5707963,-0.78539816,66025.593,30185.761,50947.863,20942.667,0,59.840121
14829.211,-1.5707963,-0.78539816,66066.452,30213.828,50988.676,20971.002,0,59.920121
14829.211,-1.5707963,-0.78539816,66091.681,30244.085,51025.45,21001.823,-3.29E-06,60.000121
14829.211,-1.5707963,-0.78539816,66084.304,30216.574,51007.303,20982.712,-1.4405018,60.080121
14829.211,-1.5707963,-0.78539816,66037.121,30183.611,50965.32,20943.899,-5.7379256,60.160121
14829.211,-1.5707963,-0.78539816,66046.724,30173.35,50969.677,20936.635,-12.869234,60.240121
14829.211,-1.5707963,-0.78539816,66089.559,30185.886,51015.663,20954.539,-22.811388,60.320121
14829.211,-1.5707963,-0.78539816,66137.584,30203.5,51066.829,20971.577,-35.541348,60.400121
14829.211,-1.5707963,-0.78539816,66135.117,30168.015,51076.875,20948.541,-51.036072,60.480121
14829.211,-1.5707963,-0.78539816,66126.933,30105.477,51072.681,20904.748,-69.272521,60.560121
14829.211,-1.5707963,-0.78539816,66152.604,30062.282,51102.962,20876.429,-90.227656,60.640121
14829.211,-1.5707963,-0.78539816,66211.797,30055.035,51188.839,20892.829,-113.87844,60.720121
14829.211,-1.5707963,-0.78539816,66283.115,30046.864,51266.233,20888.935,-140.20182,60.800121
14829.211,-1.5707963,-0.78539816,66300.369,29981.733,51297.34,20849.632,-169.17477,60.880121
14829.211,-1.5707963,-0.78539816,66301.773,29900.806,51318.064,20801.323,-200.77425,60.960121
14829.211,-1.5707963,-0.78539816,66358.323,29871.075,51378.777,20780.934,-234.97721,61.040121
14829.211,-1.5707963,-0.78539816,66429.372,29840.106,51465.03,20773.209,-271.76061,61.120121
14829.211,-1.5707963,-0.78539816,66505.358,29813.381,51557.904,20765.039,-311.10142,61.200121
14829.211,-1.5707963,-0.78539816,66550.57,29738.741,51617.618,20720.64,-352.9766,61.280121
14829.211,-1.5707963,-0.78539816,66561.665,29642.032,51659.881,20658.491,-397.3631,61.360121
14829.211,-1.5707963,-0.78539816,66627.927,29564.884,51738.756,20612.515,-444.23789,61.440121
14829.211,-1.5707963,-0.78539816,66730.98,29521.788,51875.268,20605.332,-493.57792,61.520121
14829.211,-1.5707963,-0.78539816,66837.696,29465.469,51998.681,20589.709,-545.36015,61.600121
14829.211,-1.5707963,-0.78539816,66878.835,29376.744,52066.438,20529.926,-599.56155,61.680121
14829.211,-1.5707963,-0.78539816,66914.793,29269.26,52119.576,20462.797,-656.15908,61.760121
14829.211,-1.5707963,-0.78539816,66979.177,29190.252,52212.324,20413.827,-715.12969,61.840121
14829.211,-1.5707963,-0.78539816,67105.128,29139.345,52358.454,20402.471,-776.45035,61.920121
14829.211,-1.5707963,-0.78539816,67227.546,29073.564,52513.215,20375.099,-840.09801,62.000121
14829.211,-1.5707963,-0.78539816,67304.296,28956.575,52611.973,20309.922,-906.04964,62.080121
14829.211,-1.5707963,-0.78539816,67349.698,28828.449,52697.4,20225.998,-974.28219,62.160121
14829.211,-1.5707963,-0.78539816,67444.547,28719.354,52823.22,20168.594,-1044.7726,62.240121
14829.211,-1.5707963,-0.78539816,67577.735,28644.921,52991.847,20136.469,-1117.4979,62.320121
14829.211,-1.5707963,-0.78539816,67707.5,28561.407,53154.643,20103.985,-1192.435,62.400121
14829.211,-1.5707963,-0.78539816,67787.166,28434.22,53275.609,20032.798,-1269.5609,62.480121
14829.211,-1.5707963,-0.78539816,67864.725,28310.845,53373.264,19946.111,-1348.8524,62.560121
14829.211,-1.5707963,-0.78539816,67973.031,28199.208,53517.236,19888.101,-1430.2867,62.640121
14829.211,-1.5707963,-0.78539816,68098.424,28103.72,53696.924,19850.548,-1513.8406,62.720121
14829.211,-1.5707963,-0.78539816,68246.817,28000.634,53863.906,19791.958,-1599.4911,62.800121
14829.211,-1.5707963,-0.78539816,68351.93,27867.821,54020.652,19721.753,-1687.2152,62.880121
14829.211,-1.5707963,-0.78539816,68441.061,27715.231,54150.005,19634.058,-1776.9898,62.960121
14829.211,-1.5707963,-0.78539816,68563.84,27576.11,54310.008,19556.219,-1868.7919,63.040121
14829.211,-1.5707963,-0.78539816,68702.584,27462.656,54501.138,19499.052,-1962.5984,63.120121
14829.211,-1.5707963,-0.78539816,68851.853,27352.109,54705.574,19446.472,-2058.3864,63.200121
14829.211,-1.5707963,-0.78539816,68991.111,27214.921,54869.25,19368.49,-2156.1327,63.280121
14829.211,-1.5707963,-0.78539816,69089.271,27053.624,55018.716,19270.862,-2255.8143,63.360121
14829.211,-1.5707963,-0.78539816,69210.731,26902.799,55190.917,19186.603,-2357.4082,63.440121
14829.211,-1.5707963,-0.78539816,69378.464,26773.15,55402.583,19118.959,-2460.8914,63.520121
14829.211,-1.5707963,-0.78539816,69535.518,26643.718,55621.343,19057.341,-2566.2407,63.600121
14829.211,-1.5707963,-0.78539816,69678.226,26489.573,55800.294,18973.066,-2673.4333,63.680121
14829.211,-1.5707963,-0.78539816,69795.205,26323.586,55972.398,18870.315,-2782.4459,63.760121
14829.211,-1.5707963,-0.78539816,69939.072,26168.13,56168.947,18779.988,-2893.2557,63.840121
14829.211,-1.5707963,-0.78539816,70102.45,26015.877,56391.756,18709.523,-3005.8395,63.920121
14829.211,-1.5707963,-0.78539816,70273.791,25865.993,56608.281,18627.81,-3120.1742,64.000121
14829.211,-1.5707963,-0.78539816,70422.581,25708.815,56832.986,18541.761,-3236.237,64.080121
14829.211,-1.5707963,-0.78539816,70566.819,25535.511,57026.406,18440.341,-3354.0047,64.160121
14829.211,-1.5707963,-0.78539816,70723.295,25370.011,57230.946,18339.996,-3473.4542,64.240121
14829.211,-1.5707963,-0.78539816,70869.476,25203.207,57455.034,18254.5,-3594.5627,64.320121
14829.211,-1.5707963,-0.78539816,71054.438,25045.751,57689.929,18166.557,-3717.3069,64.400121
14829.211,-1.5707963,-0.78539816,71226.827,24876.671,57915.756,18068.017,-3841.6639,64.480121
14829.211,-1.5707963,-0.78539816,71378.039,24699.811,58143.834,17972.628,-3967.6106,64.560121
14829.211,-1.5707963,-0.78539816,71540.923,24513.166,58369.897,17870.237,-4095.124,64.640121
14829.211,-1.5707963,-0.78539816,71719.687,24341.203,58601.108,17762.91,-4224.181,64.720121
14829.211,-1.5707963,-0.78539816,71892.772,24164.426,58861.038,17674.765,-4354.7586,64.800121
14829.211,-1.5707963,-0.78539816,72083.959,23983.746,59106.506,17572.91,-4486.8338,64.880121
14829.211,-1.5707963,-0.78539816,72251.743,23799.484,59338.527,17461.489,-4620.3836,64.960121
14829.211,-1.5707963,-0.78539816,72405.357,23606.036,59571.324,17354.23,-4755.3848,65.040121
14829.211,-1.5707963,-0.78539816,72592.887,23419.736,59814.681,17240.251,-4891.8145,65.120121
14829.211,-1.5707963,-0.78539816,72788.512,23234.304,60080.245,17137.918,-5029.6495,65.200121
14829.211,-1.5707963,-0.78539816,72979.203,23055.057,60357.393,17042.276,-5168.867,65.280121
14829.211,-1.5707963,-0.78539816,73169.96,22864.968,60611.406,16929.56,-5309.4437,65.360121
14829.211,-1.5707963,-0.78539816,73336.956,22659.874,60855.301,16807.886,-5451.3568,65.440121
14829.211,-1.5707963,-0.78539816,73499.876,22454.777,61101.358,16683.834,-5594.5831,65.520121
14829.211,-1.5707963,-0.78539816,73707.07,22261.537,61372.523,16574.855,-5739.0995,65.600121
14829.211,-1.5707963,-0.78539816,73924.401,22080.869,61670.141,16476.835,-5884.8832,65.680121
14829.211,-1.5707963,-0.78539816,74119.867,21889.635,61949.831,16368.54,-6031.911,65.760121
14829.211,-1.5707963,-0.78539816,74306.406,21674.647,62198.405,16234.115,-6180.1599,65.840121
14829.211,-1.5707963,-0.78539816,74474.084,21466.348,62455.234,16104.848,-6329.6068,65.920121
14829.211,-1.5707963,-0.78539816,74654.97,21253.625,62734.172,15987.731,-6480.2287,66.000121
14829.211,-1.5707963,-0.78539816,74884.068,21066.342,63030.588,15873.765,-6632.0026,66.080121
14829.211,-1.5707963,-0.78539816,75102.847,20864.131,63330.909,15759.454,-6784.9054,66.160121
14829.211,-1.5707963,-0.78539816,75288.399,20651.725,63608.958,15638.202,-6938.9141,66.240121
14829.211,-1.5707963,-0.78539816,75498.168,20438.257,63884.996,15501.901,-7094.0056,66.320121
14829.211,-1.5707963,-0.78539816,75665.304,20215.167,64159.791,15372.042,-7250.157,66.400121
14829.211,-1.5707963,-0.78539816,75874.301,20004.868,64446.487,15241.253,-7407.3451,66.480121
14829.211,-1.5707963,-0.78539816,76092.226,19803.27,64754.974,15122.568,-7565.5469,66.560121
14829.211,-1.5707963,-0.78539816,76305.852,19595.319,65072.277,15010.073,-7724.7394,66.640121
14829.211,-1.5707963,-0.78539816,76518.627,19380.702,65362.526,14875.421,-7884.8996,66.720121
14829.211,-1.5707963,-0.78539816,76715.306,19156.544,65648.085,14733.526,-8046.0044,66.800121
14829.211,-1.5707963,-0.78539816,76902.917,18932.869,65940.197,14601.562,-8208.0307,66.880121
14829.211,-1.5707963,-0.78539816,77118.371,18715.036,66249.906,14468.681,-8370.9556,66.960121
14829.211,-1.5707963,-0.78539816,77353.32,18502.618,66568.773,14340.36,-8534.7559,67.040121
14829.211,-1.5707963,-0.78539816,77572.67,18294.945,66892.299,14216.645,-8699.4087,67.120121
14829.211,-1.5707963,-0.78539816,77769.139,18069.852,67191.152,14076.887,-8864.8909,67.200121
14829.211,-1.5707963,-0.78539816,77972.81,17836.13,67479.289,13930.039,-9031.1795,67.280121
14829.211,-1.5707963,-0.78539816,78170.325,17614.133,67781.795,13786.729,-9198.2514,67.360121
14829.211,-1.5707963,-0.78539816,78394.248,17394.141,68101.667,13651.919,-9366.0835,67.440121
14829.211,-1.5707963,-0.78539816,78631.133,17178.99,68445.544,13522.962,-9534.6529,67.520121
14829.211,-1.5707963,-0.78539816,78864.629,16964.744,68780.726,13393.032,-9703.9366,67.600121
14829.211,-1.5707963,-0.78539816,79070.267,16731.471,69082.003,13244.978,-9873.9114,67.680121
14829.211,-1.5707963,-0.78539816,79261.926,16494.917,69369.292,13091.375,-10044.554,67.760121
14829.211,-1.5707963,-0.78539816,79461.444,16260.634,69681.77,12942.373,-10215.842,67.840121
14829.211,-1.5707963,-0.78539816,79694.524,16042.86,70027.499,12808.065,-10387.752,67.920121
14829.211,-1.5707963,-0.78539816,79935.404,15823.628,70377.868,12673.433,-10560.261,68.000121
14829.211,-1.5707963,-0.78539816,80176.502,15603.125,70707.05,12534.98,-10733.346,68.080121
14829.211,-1.5707963,-0.78539816,80381.466,15374.498,71028.493,12385.043,-10906.984,68.160121
14829.211,-1.5707963,-0.78539816,80587.55,15134.753,71335.526,12230.869,-11081.152,68.240121
14829.211,-1.5707963,-0.78539816,80788.295,14897.615,71649.934,12073.328,-11255.827,68.320121
14829.211,-1.5707963,-0.78539816,81010.596,14674.323,71995.023,11931.643,-11430.985,68.400121
14829.211,-1.5707963,-0.78539816,81257.169,14455.225,72350.086,11793.248,-11606.605,68.480121
14829.211,-1.5707963,-0.78539816,81490.882,14229.503,72697.77,11648.541,-11782.661,68.560121
14829.211,-1.5707963,-0.78539816,81702.91,13996.617,73022.465,11495.45,-11959.133,68.640121
14829.211,-1.5707963,-0.78539816,81894.721,13754.308,73329.356,11333.447,-12135.996,68.720121
14829.211,-1.5707963,-0.78539816,82107.917,13516.038,73648.881,11173.973,-12313.228,68.800121
14829.211,-1.5707963,-0.78539816,82334.348,13292.791,73996.412,11027.84,-12490.806,68.880121
14829.211,-1.5707963,-0.78539816,82584.437,13072.6,74370.494,10889.224,-12668.706,68.960121
14829.211,-1.5707963,-0.78539816,82830.637,12851.715,74736.708,10744.683,-12846.905,69.040121
14829.211,-1.5707963,-0.78539816,83042.047,12621.077,75070.773,10587.941,-13025.381,69.120121
14829.211,-1.5707963,-0.78539816,83221.194,12371.32,75368.016,10418.446,-13204.111,69.200121
14829.211,-1.5707963,-0.78539816,83413.675,12128.567,75675.956,10250.982,-13383.07,69.280121
14829.211,-1.5707963,-0.78539816,83640.156,11901.974,76029.922,10097.189,-13562.237,69.360121
14829.211,-1.5707963,-0.78539816,83915.329,11693.852,76424.117,9959.7273,-13741.589,69.440121
14829.211,-1.5707963,-0.78539816,84163.017,11471.5,76804.631,9817.8967,-13921.101,69.520121
14829.211,-1.5707963,-0.78539816,84383.02,11241.679,77143.248,9659.9071,-14100.752,69.600121
14829.211,-1.5707963,-0.78539816,84562.743,11002.046,77452.598,9488.7774,-14280.518,69.680121
14829.211,-1.5707963,-0.78539816,84751.577,10758.17,77759.699,9317.69,-14460.376,69.760121
14829.211,-1.5707963,-0.78539816,84976.411,10528.048,78107.634,9154.24,-14640.303,69.840121
14829.211,-1.5707963,-0.78539816,85198.434,10300.68,78464.889,9002.6264,-14820.276,69.920121
14829.211,-1.5707963,-0.78539816,85454.033,10085.883,78842.318,8853.7979,-15000.272,70.000121
14829.211,-1.5707963,-0.78539816,85702.402,9869.5161,79228.066,8706.3917,-15180.268,70.080121
14829.211,-1.5707963,-0.78539816,85929.148,9642.2224,79590.414,8545.5418,-15360.241,70.160121
14829.211,-1.5707963,-0.78539816,86111.263,9402.5491,79894.285,8372.7351,-15540.168,70.240121
14829.211,-1.5707963,-0.78539816,86285.348,9170.236,80208.546,8203.27,-15720.026,70.320121
14829.211,-1.5707963,-0.78539816,86496.355,8940.6864,80541.578,8038.0664,-15899.792,70.400121
14829.211,-1.5707963,-0.78539816,86718.516,8716.2435,80904.526,7876.8795,-16079.442,70.480121
14829.211,-1.5707963,-0.78539816,86961.668,8497.4862,81282.272,7723.8517,-16258.954,70.560121
14829.211,-1.5707963,-0.78539816,87212.808,8285.7402,81668.574,7573.0605,-16438.305,70.640121
14829.211,-1.5707963,-0.78539816,87442.153,8067.9336,82028.934,7413.7693,-16617.471,70.720121
14829.211,-1.5707963,-0.78539816,87629.522,7837.6096,82363.254,7244.5604,-16796.431,70.800121
14829.211,-1.5707963,-0.78539816,87820.679,7605.7939,82687.118,7070.5853,-16975.159,70.880121
14829.211,-1.5707963,-0.78539816,88003.532,7379.9443,83011.063,6900.1241,-17153.634,70.960121
14829.211,-1.5707963,-0.78539816,88193.553,7156.9608,83338.112,6733.1998,-17331.833,71.040121
14829.211,-1.5707963,-0.78539816,88423.373,6941.7989,83704.652,6572.7558,-17509.732,71.120121
14829.211,-1.5707963,-0.78539816,88670.866,6731.2572,84100.313,6418.7912,-17687.308,71.200121
14829.211,-1.5707963,-0.78539816,88899.953,6521.0722,84475.358,6261.9076,-17864.539,71.280121
14829.211,-1.5707963,-0.78539816,89125.021,6310.1655,84844.275,6102.2659,-18041.401,71.360121
14829.211,-1.5707963,-0.78539816,89328.716,6089.3546,85180.963,5933.3722,-18217.872,71.440121
14829.211,-1.5707963,-0.78539816,89494.191,5867.9901,85496.765,5758.7747,-18393.927,71.520121
14829.211,-1.5707963,-0.78539816,89673.216,5650.7234,85817.77,5585.5704,-18569.545,71.600121
14829.211,-1.5707963,-0.78539816,89849.331,5434.1443,86143.251,5415.3176,-18744.702,71.680121
14829.211,-1.5707963,-0.78539816,90065.661,5223.6233,86498.933,5250.991,-18919.375,71.760121
14829.211,-1.5707963,-0.78539816,90335.802,5034.4563,86806.013,5079.0312,-19093.542,71.840121
14829.211,-1.5707963,-0.78539816,90550.86,4831.4358,87193.204,4919.8238,-19267.178,71.920121
14829.211,-1.5707963,-0.78539816,90789.798,4626.2422,87566.214,4755.0662,-19440.261,72.000121
14829.211,-1.5707963,-0.78539816,90987.96,4427.3939,87914.531,4591.4136,-19612.769,72.080121
14829.211,-1.5707963,-0.78539816,91174.866,4220.8172,88262.839,4426.7003,-19784.677,72.160121
14829.211,-1.5707963,-0.78539816,91347.498,4011.115,88605.892,4255.2996,-19955.963,72.240121
14829.211,-1.5707963,-0.78539816,91530.422,3808.851,88912.159,4083.3296,-20126.604,72.320121
14829.211,-1.5707963,-0.78539816,91711.831,3608.7,89242.484,3913.7376,-20296.577,72.400121
14829.211,-1.5707963,-0.78539816,91877.886,3403.574,89581.462,3743.4597,-20465.858,72.480121
14829.211,-1.5707963,-0.78539816,92062.144,3210.9922,89927.219,3576.8257,-20634.425,72.560121
14829.211,-1.5707963,-0.78539816,92258.412,3017.8722,90261.427,3408.2235,-20802.255,72.640121
14829.211,-1.5707963,-0.78539816,92458.221,2827.6788,90632.807,3244.5723,-20969.325,72.720121
14829.211,-1.5707963,-0.78539816,92648.576,2639.9563,90990.744,3080.8331,-21135.611,72.800121
14829.211,-1.5707963,-0.78539816,92842.31,2453.2729,91352.143,2912.7478,-21301.091,72.880121
14829.211,-1.5707963,-0.78539816,93037.676,2267.4338,91700.113,2746.2162,-21465.741,72.960121
