length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
837.27784,-1.5707963,-0.34906585,56769.383,40447.285,42270.582,28702.408,0,26.400121
837.27784,-1.5707963,-0.34906585,56776.115,40447.031,42264.347,28694.457,0,26.480121
837.27784,-1.5707963,-0.34906585,56785.486,40461.142,42277.369,28697.49,0,26.560121
837.27784,-1.5707963,-0.34906585,56805.664,40468.351,42283.948,28705.459,0,26.640121
837.27784,-1.5707963,-0.34906585,56796.927,40468.53,42278.541,28705.129,0,26.720121
837.27784,-1.5707963,-0.34906585,56788.397,40459.658,42271.025,28697.565,0,26.800121
837.27784,-1.5707963,-0.34906585,56770.373,40459.759,42262.156,28698.624,0,26.880121
837.27784,-1.5707963,-0.34906585,56775.108,40446.124,42270.195,28699.235,0,26.960121
837.27784,-1.5707963,-0.34906585,56774.992,40448.184,42281.658,28699.792,0,27.040121
837.27784,-1.5707963,-0.34906585,56790.295,40457.1,42288.582,28710.759,0,27.120121
837.27784,-1.5707963,-0.34906585,56796.524,40459.096,42288.083,28703.37,0,27.200121
837.27784,-1.5707963,-0.34906585,56792.51,40457.533,42270.972,28697.182,0,27.280121
837.27784,-1.5707963,-0.34906585,56771.317,40460.991,42261.953,28698.813,0,27.360121
837.27784,-1.5707963,-0.34906585,56771.839,40462.06,42262.403,28699.698,0,27.440121
837.27784,-1.5707963,-0.34906585,56786.423,40466.308,42272.326,28707.629,0,27.520121
837.27784,-1.5707963,-0.34906585,56801.075,40461.446,42280.245,28693.501,0,27.600121
837.27784,-1.5707963,-0.34906585,56789.874,40458.729,42273.467,28704.22,0,27.680121
837.27784,-1.5707963,-0.34906585,56779.162,40449.665,42271.563,28700.459,0,27.760121
837.27784,-1.5707963,-0.34906585,56789.094,40445.319,42273.174,28695.536,0,27.840121
837.27784,-1.5707963,-0.34906585,56791.572,40463.119,42277.564,28703.599,0,27.920121
837.27784,-1.5707963,-0.34906585,56787.402,40461.506,42277.018,28698.289,0,28.000121
837.27784,-1.5707963,-0.34906585,56778.967,40445.399,42279.165,28701.193,0,28.080121
837.27784,-1.5707963,-0.34906585,56774.259,40450.274,42277.38,28707.091,0,28.160121
837.27784,-1.5707963,-0.34906585,56791.575,40453.438,42277.999,28700.208,0,28.240121
837.27784,-1.5707963,-0.34906585,56791.412,40460.669,42279.206,28696.636,0,28.320121
837.27784,-1.5707963,-0.34906585,56789.553,40446.353,42277.968,28697.839,0,28.400121
837.27784,-1.5707963,-0.34906585,56790.16,40456.803,42278.153,28704.129,0,28.480121
837.27784,-1.5707963,-0.34906585,56790.955,40457.862,42279.095,28705.223,0,28.560121
837.27784,-1.5707963,-0.34906585,56778.016,40450.203,42279.511,28706.13,0,28.640121
837.27784,-1.5707963,-0.34906585,56791.954,40447.952,42284.512,28702.885,0,28.720121
837.27784,-1.5707963,-0.34906585,56777.418,40453.478,42279.892,28709.601,0,28.800121
837.27784,-1.5707963,-0.34906585,56794.016,40461.001,42275.614,28698.56,0,28.880121
837.27784,-1.5707963,-0.34906585,56775.765,40450.561,42277.58,28706.39,0,28.960121
837.27784,-1.5707963,-0.34906585,56791.225,40459.02,42276.479,28703.828,0,29.040121
837.27784,-1.5707963,-0.34906585,56781.755,40449.113,42272.265,28698.793,0,29.120121
837.27784,-1.5707963,-0.34906585,56778.032,40456.358,42269.646,28700.899,0,29.200121
837.27784,-1.5707963,-0.34906585,56789.58,40458.673,42272.132,28698.974,0,29.280121
837.27784,-1.5707963,-0.34906585,56784.415,40450.883,42277.395,28691.91,0,29.360121
837.27784,-1.5707963,-0.34906585,56779.39,40458.103,42280.508,28710.411,0,29.440121
837.27784,-1.5707963,-0.34906585,56790.054,40450.616,42279.574,28704.55,0,29.520121
837.27784,-1.5707963,-0.34906585,56789.961,40448.341,42278.318,28693.11,0,29.600121
837.27784,-1.5707963,-0.34906585,56782.13,40450.106,42277.493,28703.66,0,29.680121
837.27784,-1.5707963,-0.34906585,56791.207,40456.328,42279.918,28704.471,0,29.760121
837.27784,-1.5707963,-0.34906585,56791.158,40449.741,42279.515,28696.599,0,29.840121
837.27784,-1.5707963,-0.34906585,56781.966,40457.923,42277.359,28705.822,0,29.920121
837.27784,-1.5707963,-0.34906585,56780.893,40457.061,42272.997,28704.441,0,30.000121
837.94321,-1.5707963,-0.34906585,56775.379,40554.45,42294.728,28800.211,0,30.080121
839.92829,-1.5707963,-0.34906585,56765.94,40626.21,42320.245,28885.203,0,30.160121
843.22261,-1.5707963,-0.34906585,56713.554,40580.178,42261.979,28839.962,0,30.240121
847.81584,-1.5707963,-0.34906585,56673.69,40497.77,42221.317,28776.842,0,30.320121
853.69776,-1.5707963,-0.34906585,56703.254,40527.312,42254.157,28805.568,0,30.400121
860.85823,-1.5707963,-0.34906585,56757.978,40568.257,42322.046,28846.41,0,30.480121
869.28722,-1.5707963,-0.34906585,56783.735,40529.041,42320.531,28799.094,0,30.560121
878.97473,-1.5707963,-0.34906585,56774.807,40440.389,42304.488,28718.73,0,30.640121
889.91084,-1.5707963,-0.34906585,56808.584,40436.131,42333.833,28713.638,0,30.720121
902.08565,-1.5707963,-0.34906585,56870.56,40474.435,42394.993,28756.737,0,30.800121
915.48928,-1.5707963,-0.34906585,56881.976,40443.763,42409.25,28728.726,0,30.880121
930.11188,-1.5707963,-0.34906585,56857.74,40363.324,42384.228,28662.848,0,30.960121
945.94358,-1.5707963,-0.34906585,56876.3,40334.078,42398.161,28643.579,0,31.040121
962.97447,-1.5707963,-0.34906585,56932.876,40351.314,42473.468,28671.742,0,31.120121
981.19465,-1.5707963,-0.34906585,56980.93,40325.252,42507.514,28646.834,0,31.200121
1000.5942,-1.5707963,-0.34906585,56995.369,40238.438,42502.439,28565.088,0,31.280121
1021.163,-1.5707963,-0.34906585,57012.944,40189.095,42535.43,28534.916,0,31.360121
1042.8912,-1.5707963,-0.34906585,57090.049,40195.743,42600.122,28546.289,0,31.440121
1065.7686,-1.5707963,-0.34906585,57131.942,40154.758,42637.84,28516.415,0,31.520121
1089.785,-1.5707963,-0.34906585,57145.067,40074.893,42648.023,28445.291,0,31.600121
1114.9303,-1.5707963,-0.34906585,57154.129,40015.145,42664.246,28407.182,0,31.680121
1141.1943,-1.5707963,-0.34906585,57221.651,40009.173,42741.121,28413.924,0,31.760121
1168.5666,-1.5707963,-0.34906585,57288.991,39973.759,42794.948,28381.936,0,31.840121
1197.0369,-1.5707963,-0.34906585,57321.886,39872.612,42806.552,28291.44,0,31.920121
1226.5948,-1.5707963,-0.34906585,57364.766,39812.701,42849.67,28243.214,0,32.000121
1257.2298,-1.5707963,-0.34906585,57438.206,39792.307,42929.029,28242.344,0,32.080121
1288.9314,-1.5707963,-0.34906585,57500.945,39752.814,42981.61,28213.414,0,32.160121
1321.6892,-1.5707963,-0.34906585,57523.301,39656.672,42996.796,28133.011,0,32.240121
1355.4925,-1.5707963,-0.34906585,57555.244,39572.026,43040.509,28072.312,0,32.320121
1390.3308,-1.5707963,-0.34906585,57644.922,39544.119,43124.419,28055.489,0,32.400121
1426.1934,-1.5707963,-0.34906585,57725.943,39490.584,43191.84,28016.515,0,32.480121
1463.0696,-1.5707963,-0.34906585,57770.946,39393.842,43218.242,27927.075,0,32.560121
1500.9489,-1.5707963,-0.34906585,57823.987,39311.672,43269.248,27864.06,0,32.640121
1539.8204,-1.5707963,-0.34906585,57886.139,39265.109,43352.133,27845.501,0,32.720121
1579.6735,-1.5707963,-0.34906585,57966.388,39219.689,43421.59,27809.03,0,32.800121
1620.4973,-1.5707963,-0.34906585,58018.618,39119.522,43465.914,27730.486,0,32.880121
1662.2813,-1.5707963,-0.34906585,58080.961,39012.644,43518.059,27641.506,0,32.960121
1705.0145,-1.5707963,-0.34906585,58161.942,38944.859,43594.491,27595.898,0,33.040121
1748.6862,-1.5707963,-0.34906585,58250.978,38903.733,43682.596,27565.454,0,33.120121
1793.2856,-1.5707963,-0.34906585,58308.009,38810.459,43738.958,27494.687,0,33.200121
1838.802,-1.5707963,-0.34906585,58368.049,38703.022,43786.059,27411.262,0,33.280121
1885.2244,-1.5707963,-0.34906585,58451.188,38611.406,43860.047,27340.335,0,33.360121
1932.5422,-1.5707963,-0.34906585,58558.481,38549.845,43958.629,27295.327,0,33.440121
1980.7444,-1.5707963,-0.34906585,58634.137,38477.411,44037.179,27240.426,0,33.520121
2029.8203,-1.5707963,-0.34906585,58692.787,38358.771,44089.787,27155.082,0,33.600121
2079.7591,-1.5707963,-0.34906585,58767.904,38255.734,44160.713,27067.192,0,33.680121
2130.5498,-1.5707963,-0.34906585,58874.714,38175.808,44253.605,27011.186,0,33.760121
2182.1818,-1.5707963,-0.34906585,58959.256,38100.163,44345.679,26962.401,0,33.840121
2234.6441,-1.5707963,-0.34906585,59043.058,38003.832,44416.907,26880.72,0,33.920121
2287.926,-1.5707963,-0.34906585,59121.578,37880.787,44486.206,26787.313,0,34.000121
2342.0166,-1.5707963,-0.34906585,59197.381,37790.513,44562.368,26721.886,0,34.080121
2396.9051,-1.5707963,-0.34906585,59301.087,37693.315,44662.226,26660.989,0,34.160121
2452.5807,-1.5707963,-0.34906585,59413.661,37608.495,44757.183,26586.19,0,34.240121
2509.0325,-1.5707963,-0.34906585,59483.859,37489.258,44830.849,26496.4,0,34.320121
2566.2498,-1.5707963,-0.34906585,59575.508,37385.45,44912.201,26411.198,0,34.400121
2624.2217,-1.5707963,-0.34906585,59675.607,37274.78,45006.222,26336.942,0,34.480121
2682.9373,-1.5707963,-0.34906585,59774.069,37180.135,45103.375,26262.833,0,34.560121
2742.386,-1.5707963,-0.34906585,59879.584,37079.562,45202.946,26191.343,0,34.640121
2802.5568,-1.5707963,-0.34906585,59969.573,36947.665,45279.289,26086.366,0,34.720121
2863.4389,-1.5707963,-0.34906585,60069.547,36832.836,45362.239,25991.998,0,34.800121
2925.0216,-1.5707963,-0.34906585,60178.536,36731.852,45472.86,25924.174,0,34.880121
2987.294,-1.5707963,-0.34906585,60286.972,36636.452,45576.524,25851.923,0,34.960121
3050.2453,-1.5707963,-0.34906585,60386.51,36510.108,45665.358,25750.726,0,35.040121
3113.8647,-1.5707963,-0.34906585,60469.112,36373.784,45749.027,25648.312,0,35.120121
3178.1415,-1.5707963,-0.34906585,60584.07,36274.011,45850.505,25570.619,0,35.200121
3243.0647,-1.5707963,-0.34906585,60707.197,36168.657,45970.581,25503.131,0,35.280121
3308.6237,-1.5707963,-0.34906585,60821.334,36046.734,46064.505,25404.084,0,35.360121
3374.8075,-1.5707963,-0.34906585,60894.628,35904.349,46147.46,25293.802,0,35.440121
3441.6055,-1.5707963,-0.34906585,61001.774,35785.016,46249.388,25205.251,0,35.520121
3509.0067,-1.5707963,-0.34906585,61151.245,35685.029,46377.357,25125.115,0,35.600121
3577.0005,-1.5707963,-0.34906585,61252.282,35559.637,46479.217,25043.313,0,35.680121
3645.576,-1.5707963,-0.34906585,61351.669,35416.977,46576.852,24925.098,0,35.760121
3714.7224,-1.5707963,-0.34906585,61460.779,35288.174,46663.06,24823.964,0,35.840121
3784.429,-1.5707963,-0.34906585,61578.912,35173.57,46785.858,24741.488,0,35.920121
3854.6849,-1.5707963,-0.34906585,61711.655,35060.64,46910.662,24656.712,0,36.000121
3925.4794,-1.5707963,-0.34906585,61818.609,34918.786,47006.987,24551.455,0,36.080121
3996.8016,-1.5707963,-0.34906585,61913.474,34780.728,47100.879,24437.11,0,36.160121
4068.6409,-1.5707963,-0.34906585,62036.319,34656.59,47214.631,24345.236,0,36.240121
4140.9863,-1.5707963,-0.34906585,62177.373,34531.443,47346.075,24259.795,0,36.320121
4213.8272,-1.5707963,-0.34906585,62294.95,34406.238,47463.169,24164.67,0,36.400121
4287.1528,-1.5707963,-0.34906585,62402.553,34263.048,47552.458,24048.83,0,36.480121
4360.9522,-1.5707963,-0.34906585,62513.363,34107.655,47655.963,23927.168,0,36.560121
4435.2146,-1.5707963,-0.34906585,62634.363,33991.842,47785.226,23850.114,0,36.640121
4509.9295,-1.5707963,-0.34906585,62791.604,33875.711,47921.649,23761.71,0,36.720121
4585.0858,-1.5707963,-0.34906585,62901.025,33733.098,48027.781,23647.272,0,36.800121
4660.6729,-1.5707963,-0.34906585,62998.774,33563.03,48112.293,23515.875,0,36.880121
4736.68,-1.5707963,-0.34906585,63128.137,33433.221,48238.132,23419.707,0,36.960121
4813.0962,-1.5707963,-0.34906585,63273.043,33323.845,48379.645,23337.9,0,37.040121
4889.911,-1.5707963,-0.34906585,63405.925,33183.679,48499.172,23236.383,0,37.120121
4967.1133,-1.5707963,-0.34906585,63506.326,33024.468,48593.033,23110.941,0,37.200121
5044.6926,-1.5707963,-0.34906585,63632.773,32872.671,48708.238,22992.877,0,37.280121
5122.638,-1.5707963,-0.34906585,63762.019,32745.667,48837.295,22901.053,0,37.360121
5200.9388,-1.5707963,-0.34906585,63920.423,32619.297,48978.765,22804.928,0,37.440121
5279.5841,-1.5707963,-0.34906585,64034.391,32472.174,49088.426,22690.307,0,37.520121
5358.5632,-1.5707963,-0.34906585,64152.36,32307.098,49189.728,22560.636,0,37.600121
5437.8654,-1.5707963,-0.34906585,64274.476,32167.053,49313.079,22458.263,0,37.680121
5517.4799,-1.5707963,-0.34906585,64429.708,32037.811,49456.873,22364.989,0,37.760121
5597.3959,-1.5707963,-0.34906585,64559.961,31898.851,49584.318,22255.709,0,37.840121
5677.6026,-1.5707963,-0.34906585,64679.969,31739.355,49687.929,22129.033,0,37.920121
5758.0893,-1.5707963,-0.34906585,64803.274,31582.748,49805.898,22012.521,0,38.000121
5838.8452,-1.5707963,-0.34906585,64936.02,31443.802,49939.992,21911.907,0,38.080121
5919.8595,-1.5707963,-0.34906585,65077.243,31312.048,50075.548,21811.401,0,38.160121
6001.1215,-1.5707963,-0.34906585,65224.321,31171.057,50199.11,21699.504,0,38.240121
6082.6205,-1.5707963,-0.34906585,65342.335,31001.749,50307.304,21572.765,0,38.320121
6164.3456,-1.5707963,-0.34906585,65453.481,30849.273,50422.201,21451.226,0,38.400121
6246.2861,-1.5707963,-0.34906585,65607.695,30713.115,50571.265,21354.053,0,38.480121
6328.4312,-1.5707963,-0.34906585,65757.473,30580.132,50706.266,21254.745,0,38.560121
6410.7702,-1.5707963,-0.34906585,65891.196,30417.807,50830.891,21129.792,0,38.640121
6493.2922,-1.5707963,-0.34906585,66003.69,30258.502,50935.41,21004.413,0,38.720121
6575.9867,-1.5707963,-0.34906585,66136.597,30099.952,51067.694,20889.84,0,38.800121
6658.8427,-1.5707963,-0.34906585,66280.26,29968.473,51205.342,20791.217,0,38.880121
6741.8495,-1.5707963,-0.34906585,66428.059,29824.583,51340.495,20678.434,0,38.960121
6824.9964,-1.5707963,-0.34906585,66555.888,29667.168,51455.244,20558.183,0,39.040121
6908.2726,-1.5707963,-0.34906585,66688.883,29508.71,51576.613,20432.898,0,39.120121
6991.6673,-1.5707963,-0.34906585,66811.604,29351.627,51704.273,20316.546,0,39.200121
7075.1698,-1.5707963,-0.34906585,66963.826,29215.764,51844.793,20214.947,0,39.280121
7158.7693,-1.5707963,-0.34906585,67111.773,29070.723,51981.625,20105.842,0,39.360121
7242.4551,-1.5707963,-0.34906585,67237.975,28909.361,52098.421,19982.628,0,39.440121
7326.2164,-1.5707963,-0.34906585,67373.033,28753.007,52217.609,19860.213,0,39.520121
7410.0424,-1.5707963,-0.34906585,67502.432,28600.51,52347.609,19745.334,0,39.600121
7493.9224,-1.5707963,-0.34906585,67650.366,28455.556,52494.202,19640.416,0,39.680121
7577.8456,-1.5707963,-0.34906585,67796.26,28311.648,52622.81,19526.417,0,39.760121
7661.8013,-1.5707963,-0.34906585,67929.818,28154.564,52743.247,19403.221,0,39.840121
7745.7787,-1.5707963,-0.34906585,68060.837,27989.421,52867.82,19279.017,0,39.920121
7829.7671,-1.5707963,-0.34906585,68195.188,27844.903,52995.844,19173.797,0,40.000121
7913.7556,-1.5707963,-0.34906585,68343.493,27691.127,53138.486,19060.649,0,40.080121
7997.7336,-1.5707963,-0.34906585,68466.719,27545.748,53253.739,18940.539,0,40.160121
8081.6903,-1.5707963,-0.34906585,68600.356,27389.047,53378.646,18823.85,0,40.240121
8165.6149,-1.5707963,-0.34906585,68741.239,27237.739,53516.673,18712.011,0,40.320121
8249.4966,-1.5707963,-0.34906585,68885.757,27091.269,53652.728,18594.14,0,40.400121
8333.3248,-1.5707963,-0.34906585,69025.507,26940.683,53779.103,18478.357,0,40.480121
8417.0886,-1.5707963,-0.34906585,69156.045,26783.881,53902.151,18360.223,0,40.560121
8500.7773,-1.5707963,-0.34906585,69293.023,26629.352,54027.67,18245.516,0,40.640121
8584.3801,-1.5707963,-0.34906585,69420.715,26479.106,54155.72,18130.2,0,40.720121
8667.8863,-1.5707963,-0.34906585,69566.96,26329.927,54292.365,18018.23,0,40.800121
8751.2852,-1.5707963,-0.34906585,69704.296,26187.546,54422.459,17907.35,0,40.880121
8834.5659,-1.5707963,-0.34906585,69840.602,26034.427,54544.998,17787.238,0,40.960121
8917.7177,-1.5707963,-0.34906585,69962.765,25878.078,54665.321,17670.407,0,41.040121
9000.7299,-1.5707963,-0.34906585,70104.031,25730.28,54798.099,17556.379,0,41.120121
9083.5917,-1.5707963,-0.34906585,70241.754,25578.321,54929.1,17441.407,0,41.200121
9166.2924,-1.5707963,-0.34906585,70387.467,25432.864,55066.548,17334.748,0,41.280121
9248.8211,-1.5707963,-0.34906585,70524.74,25285.103,55190.333,17219.318,0,41.360121
9331.1672,-1.5707963,-0.34906585,70641.492,25128.552,55303.553,17102.561,0,41.440121
9413.3198,-1.5707963,-0.34906585,70771.735,24974.013,55419.424,16982.35,0,41.520121
9495.2683,-1.5707963,-0.34906585,70922.868,24836.192,55562.688,16877.41,0,41.600121
9577.0019,-1.5707963,-0.34906585,71068.012,24698.421,55700.115,16773.943,0,41.680121
9658.5097,-1.5707963,-0.34906585,71193.063,24547.753,55818.192,16657.253,0,41.760121
9739.7812,-1.5707963,-0.34906585,71311.526,24389.725,55929.789,16535.93,0,41.840121
9820.8054,-1.5707963,-0.34906585,71439.143,24235.161,56050.457,16421.265,0,41.920121
9901.5717,-1.5707963,-0.34906585,71578.485,24102.976,56186.182,16314.243,0,42.000121
9982.0693,-1.5707963,-0.34906585,71723.982,23958.191,56317.927,16213.129,0,42.080121
10062.287,-1.5707963,-0.34906585,71856.432,23814.849,56441.517,16101.994,0,42.160121
10142.215,-1.5707963,-0.34906585,71976.105,23664.968,56558.059,15982.87,0,42.240121
10221.842,-1.5707963,-0.34906585,72090.603,23514.416,56661.145,15864.99,0,42.320121
10301.158,-1.5707963,-0.34906585,72220.38,23371.787,56799.012,15764.808,0,42.400121
10380.15,-1.5707963,-0.34906585,72376.205,23237.023,56933.845,15662.17,0,42.480121
10458.81,-1.5707963,-0.34906585,72502.233,23097.422,57055.05,15557.408,0,42.560121
10537.125,-1.5707963,-0.34906585,72626.652,22955.56,57165.557,15445.849,0,42.640121
10615.086,-1.5707963,-0.34906585,72731.478,22803.023,57269.474,15328.124,0,42.720121
10692.682,-1.5707963,-0.34906585,72861.265,22662.36,57388.38,15219.617,0,42.800121
10769.901,-1.5707963,-0.34906585,72993.689,22535.128,57519.003,15122.036,0,42.880121
10846.733,-1.5707963,-0.34906585,73133.438,22399.164,57652.397,15023.391,0,42.960121
10923.167,-1.5707963,-0.34906585,73260.738,22260.809,57766.452,14916.954,0,43.040121
10999.193,-1.5707963,-0.34906585,73372.827,22114.326,57871.927,14803.247,0,43.120121
11074.8,-1.5707963,-0.34906585,73482.93,21974.005,57986.741,14697.041,0,43.200121
11149.976,-1.5707963,-0.34906585,73607.222,21839.695,58096.914,14594.894,0,43.280121
11224.712,-1.5707963,-0.34906585,73748.101,21710.757,58221.538,14493.822,0,43.360121
11298.996,-1.5707963,-0.34906585,73878.137,21581.374,58348.732,14401.603,0,43.440121
11372.818,-1.5707963,-0.34906585,73992.812,21444.419,58455.727,14296.888,0,43.520121
11446.167,-1.5707963,-0.34906585,74103.569,21309.219,58551.159,14186.475,0,43.600121
11519.033,-1.5707963,-0.34906585,74217.9,21164.884,58657.28,14084.627,0,43.680121
11591.403,-1.5707963,-0.34906585,74334.327,21041.284,58776.454,13988.309,0,43.760121
11663.269,-1.5707963,-0.34906585,74455.955,20915.883,58895.325,13891.207,0,43.840121
11734.618,-1.5707963,-0.34906585,74589.988,20789.749,59010.719,13798.563,0,43.920121
11805.44,-1.5707963,-0.34906585,74703.393,20655.869,59120.351,13696.667,0,44.000121
11875.726,-1.5707963,-0.34906585,74802.667,20521.526,59222.83,13592.512,0,44.080121
11945.462,-1.5707963,-0.34906585,74910.951,20389.164,59323.219,13494.055,0,44.160121
12014.64,-1.5707963,-0.34906585,75041.21,20264.775,59433.636,13399.067,0,44.240121
12083.248,-1.5707963,-0.34906585,75155.057,20153.009,59549.082,13314.643,0,44.320121
12151.275,-1.5707963,-0.34906585,75269.546,20036.18,59655.324,13218.497,0,44.400121
12218.711,-1.5707963,-0.34906585,75381.081,19914.782,59750.887,13126.702,0,44.480121
12285.545,-1.5707963,-0.34906585,75475.913,19787.606,59835.986,13030.855,0,44.560121
12351.766,-1.5707963,-0.34906585,75577.998,19661.024,59939.255,12936.621,0,44.640121
12417.364,-1.5707963,-0.34906585,75693.334,19544.211,60046.377,12850.976,0,44.720121
12482.327,-1.5707963,-0.34906585,75811.453,19427.808,60164.338,12762.248,0,44.800121
12546.645,-1.5707963,-0.34906585,75918.832,19310.457,60266.848,12675.789,0,44.880121
12610.307,-1.5707963,-0.34906585,76019.222,19189.157,60349.677,12581.366,0,44.960121
12673.303,-1.5707963,-0.34906585,76104.198,19075.237,60440.084,12495.416,0,45.040121
12735.621,-1.5707963,-0.34906585,76212.916,18965.561,60535.437,12409.849,0,45.120121
12797.252,-1.5707963,-0.34906585,76315.577,18855.417,60636.058,12328.773,0,45.200121
12858.183,-1.5707963,-0.34906585,76431.198,18755.107,60742.627,12253.051,0,45.280121
12918.405,-1.5707963,-0.34906585,76525.191,18639.418,60833.013,12162.153,0,45.360121
12977.907,-1.5707963,-0.34906585,76620.206,18523.321,60904.696,12072.069,0,45.440121
13036.677,-1.5707963,-0.34906585,76697.138,18408.652,60981.883,11987.05,0,45.520121
13094.706,-1.5707963,-0.34906585,76797.812,18307.499,61077.427,11910.235,0,45.600121
13151.982,-1.5707963,-0.34906585,76905.115,18216.262,61179.363,11842.983,0,45.680121
13208.494,-1.5707963,-0.34906585,77001.559,18119.985,61273.8,11769.891,0,45.760121
13264.233,-1.5707963,-0.34906585,77098.577,18018.003,61364.596,11691.794,0,45.840121
13319.186,-1.5707963,-0.34906585,77174.17,17907,61437.999,11605.821,0,45.920121
13373.344,-1.5707963,-0.34906585,77243.947,17797.887,61503.597,11525.779,0,46.000121
13426.696,-1.5707963,-0.34906585,77338.622,17704.261,61583.87,11452.025,0,46.080121
13479.231,-1.5707963,-0.34906585,77432.032,17615.069,61674.026,11385.226,0,46.160121
13530.937,-1.5707963,-0.34906585,77530.97,17527.491,61767.374,11323.095,0,46.240121
13581.805,-1.5707963,-0.34906585,77621.301,17431.752,61851.42,11247.027,0,46.320121
13631.824,-1.5707963,-0.34906585,77706.542,17336.537,61921.824,11175.557,0,46.400121
13680.983,-1.5707963,-0.34906585,77761.763,17241.872,61979.901,11103.765,0,46.480121
13729.27,-1.5707963,-0.34906585,77829.596,17157.808,62047.991,11038.629,0,46.560121
13776.676,-1.5707963,-0.34906585,77919.615,17074.825,62124.849,10975.058,0,46.640121
13823.19,-1.5707963,-0.34906585,78011.535,16987.362,62210.898,10912.575,0,46.720121
13868.8,-1.5707963,-0.34906585,78098.684,16905.645,62296.216,10853.419,0,46.800121
13913.497,-1.5707963,-0.34906585,78169.666,16825.426,62357.281,10788.581,0,46.880121
13957.269,-1.5707963,-0.34906585,78214.81,16738.81,62403.282,10725.878,0,46.960121
14000.105,-1.5707963,-0.34906585,78268.254,16666.379,62451.289,10664.196,0,47.040121
14041.996,-1.5707963,-0.34906585,78351.878,16590.254,62525.392,10608.677,0,47.120121
14082.929,-1.5707963,-0.34906585,78448.712,16515.791,62621.076,10554.708,0,47.200121
14122.895,-1.5707963,-0.34906585,78519.526,16437.812,62687.268,10500.45,0,47.280121
14161.883,-1.5707963,-0.34906585,78561.997,16372.203,62727.626,10447.71,0,47.360121
14199.881,-1.5707963,-0.34906585,78610.728,16299.947,62766.706,10392.176,0,47.440121
14236.879,-1.5707963,-0.34906585,78672.756,16228.723,62830.499,10336.276,0,47.520121
14272.867,-1.5707963,-0.34906585,78742.348,16150.468,62891.802,10281.605,0,47.600121
14307.833,-1.5707963,-0.34906585,78807.955,16096.659,62954.938,10239.188,0,47.680121
14341.768,-1.5707963,-0.34906585,78862.593,16048.155,62994.61,10200.474,0,47.760121
14374.659,-1.5707963,-0.34906585,78913.311,15985.039,63045.407,10156.192,0,47.840121
14406.496,-1.5707963,-0.34906585,78971.372,15918.407,63101.347,10103.52,0,47.920121
14437.27,-1.5707963,-0.34906585,79014.007,15851.215,63141.908,10053.588,0,48.000121
14466.968,-1.5707963,-0.34906585,79063.028,15803.094,63180.206,10015.366,0,48.080121
14495.58,-1.5707963,-0.34906585,79103.11,15760.329,63223.236,9983.8623,0,48.160121
14523.095,-1.5707963,-0.34906585,79182.688,15718.801,63294.474,9953.2183,0,48.240121
14549.503,-1.5707963,-0.34906585,79235.587,15664.94,63350.302,9914.9185,0,48.320121
14574.793,-1.5707963,-0.34906585,79256.329,15612.43,63373.831,9874.8295,0,48.400121
14598.953,-1.5707963,-0.34906585,79272.64,15560.569,63374.817,9832.8056,0,48.480121
14621.974,-1.5707963,-0.34906585,79295.753,15518.276,63399.355,9800.2846,0,48.560121
14643.845,-1.5707963,-0.34906585,79345.137,15473.402,63449.195,9766.5591,0,48.640121
14664.555,-1.5707963,-0.34906585,79396.984,15437.807,63500.819,9742.4973,0,48.720121
14684.092,-1.5707963,-0.34906585,79440.457,15417.933,63545.327,9726.9978,0,48.800121
14702.447,-1.5707963,-0.34906585,79473.837,15387.964,63561.848,9701.1344,0,48.880121
14719.608,-1.5707963,-0.34906585,79481.585,15344.316,63573.451,9669.0732,0,48.960121
14735.566,-1.5707963,-0.34906585,79504.115,15301.339,63589.938,9636.7562,0,49.040121
14750.308,-1.5707963,-0.34906585,79517.22,15271.72,63597.98,9616.1024,0,49.120121
14763.824,-1.5707963,-0.34906585,79544.99,15256.854,63621.397,9604.1582,0,49.200121
14776.105,-1.5707963,-0.34906585,79584.2,15241.209,63679.161,9592.3289,0,49.280121
14787.137,-1.5707963,-0.34906585,79617.867,15220.485,63707.125,9575.5384,0,49.360121
14796.912,-1.5707963,-0.34906585,79624.448,15203.914,63717.19,9564.3125,0,49.440121
14805.419,-1.5707963,-0.34906585,79640.213,15190.828,63710.011,9545.9521,0,49.520121
14812.645,-1.5707963,-0.34906585,79636.643,15169.152,63710.022,9534.0887,0,49.600121
14818.582,-1.5707963,-0.34906585,79639.966,15141.562,63713.25,9516.4499,0,49.680121
14823.217,-1.5707963,-0.34906585,79650.923,15130.382,63727.741,9507.1276,0,49.760121
14826.541,-1.5707963,-0.34906585,79658.334,15136.18,63733.122,9509.9934,0,49.840121
14828.543,-1.5707963,-0.34906585,79670.654,15138.427,63746.871,9512.877,0,49.920121
14829.211,-1.5707963,-0.34906585,79680.142,15134.064,63757.39,9511.5434,0,50.000121
14829.211,-1.5707963,-0.34906585,79581.555,15227.489,63721.575,9601.4785,0,50.080121
14829.211,-1.5707963,-0.34906585,79555.536,15336.232,63682.344,9682.4157,0,50.160121
14829.211,-1.5707963,-0.34906585,79624.625,15312.056,63760.23,9665.2286,0,50.240121
